,p_grid,p_wind,p_computing_system,computing_system_info.mpm0,computing_system_info.mpm1,carbon_intensity,battery_soc,battery_min_soc
2020-01-04 10:45:00,0.0,29.205635267661002,-11.764000000000001,2.964,8.8,179.80403945064566,0.9816047617789799,0.3
2020-01-04 10:46:00,0.0,29.205635267661002,-11.764000000000001,2.964,8.8,179.80403945064566,0.983421598786028,0.3
2020-01-04 10:47:00,0.0,29.205635267661002,-11.764000000000001,2.964,8.8,179.80403945064566,0.985238435793076,0.3
2020-01-04 10:48:00,0.0,29.205635267661002,-11.764000000000001,2.964,8.8,179.80403945064566,0.9870552728001242,0.3
2020-01-04 10:49:00,0.0,29.205635267661002,-11.764000000000001,2.964,8.8,179.80403945064566,0.9888721098071722,0.3
2020-01-04 10:50:00,0.0,29.205635267661002,-11.764000000000001,2.964,8.8,179.80403945064566,0.9906889468142203,0.3
2020-01-04 10:51:00,0.0,29.205635267661002,-11.764000000000001,2.964,8.8,179.80403945064566,0.9925057838212684,0.3
2020-01-04 10:52:00,0.0,29.205635267661002,-11.764000000000001,2.964,8.8,179.80403945064566,0.9943226208283165,0.3
2020-01-04 10:53:00,0.0,29.205635267661002,-11.764000000000001,2.964,8.8,179.80403945064566,0.9961394578353645,0.3
2020-01-04 10:54:00,0.0,29.205635267661002,-11.764000000000001,2.964,8.8,179.80403945064566,0.9979562948424127,0.3
2020-01-04 10:55:00,0.0,29.205635267661002,-11.764000000000001,2.964,8.8,179.80403945064566,0.9997731318494607,0.3
2020-01-04 10:56:00,15.263701022484263,29.205635267661002,-11.764000000000001,2.964,8.8,179.80403945064566,1.0,0.3
2020-01-04 10:57:00,17.441635267661574,29.205635267661002,-11.764000000000001,2.964,8.8,179.80403945064566,1.0,0.3
2020-01-04 10:58:00,17.441635267661574,29.205635267661002,-11.764000000000001,2.964,8.8,179.80403945064566,1.0,0.3
2020-01-04 10:59:00,17.441635267661574,29.205635267661002,-11.764000000000001,2.964,8.8,179.80403945064566,1.0,0.3
2020-01-04 11:00:00,17.441635267661574,29.205635267661002,-11.764000000000001,2.964,8.8,182.74641874584955,1.0,0.6
2020-01-04 11:01:00,17.441635267661574,29.205635267661002,-11.764000000000001,2.964,8.8,182.74641874584955,1.0,0.6
2020-01-04 11:02:00,17.441635267661574,29.205635267661002,-11.764000000000001,2.964,8.8,182.74641874584955,1.0,0.6
2020-01-04 11:03:00,17.441635267661574,29.205635267661002,-11.764000000000001,2.964,8.8,182.74641874584955,1.0,0.6
2020-01-04 11:04:00,17.441635267661574,29.205635267661002,-11.764000000000001,2.964,8.8,182.74641874584955,1.0,0.6
2020-01-04 11:05:00,17.441635267661574,29.205635267661002,-11.764000000000001,2.964,8.8,182.74641874584955,1.0,0.6
2020-01-04 11:06:00,17.441635267661574,29.205635267661002,-11.764000000000001,2.964,8.8,182.74641874584955,1.0,0.6
2020-01-04 11:07:00,17.441635267661574,29.205635267661002,-11.764000000000001,2.964,8.8,182.74641874584955,1.0,0.6
2020-01-04 11:08:00,17.441635267661574,29.205635267661002,-11.764000000000001,2.964,8.8,182.74641874584955,1.0,0.6
2020-01-04 11:09:00,17.441635267661574,29.205635267661002,-11.764000000000001,2.964,8.8,182.74641874584955,1.0,0.6
2020-01-04 11:10:00,17.441635267661574,29.205635267661002,-11.764000000000001,2.964,8.8,182.74641874584955,1.0,0.6
2020-01-04 11:11:00,17.441635267661574,29.205635267661002,-11.764000000000001,2.964,8.8,182.74641874584955,1.0,0.6
2020-01-04 11:12:00,17.441635267661574,29.205635267661002,-11.764000000000001,2.964,8.8,182.74641874584955,1.0,0.6
2020-01-04 11:13:00,17.441635267661574,29.205635267661002,-11.764000000000001,2.964,8.8,182.74641874584955,1.0,0.6
2020-01-04 11:14:00,17.441635267661574,29.205635267661002,-11.764000000000001,2.964,8.8,182.74641874584955,1.0,0.6
2020-01-04 11:15:00,17.441635267661574,29.205635267661002,-11.764000000000001,2.964,8.8,181.51482381036377,1.0,0.6
2020-01-04 11:16:00,17.441635267661574,29.205635267661002,-11.764000000000001,2.964,8.8,181.51482381036377,1.0,0.6
2020-01-04 11:17:00,17.441635267661574,29.205635267661002,-11.764000000000001,2.964,8.8,181.51482381036377,1.0,0.6
2020-01-04 11:18:00,17.441635267661574,29.205635267661002,-11.764000000000001,2.964,8.8,181.51482381036377,1.0,0.6
2020-01-04 11:19:00,17.441635267661574,29.205635267661002,-11.764000000000001,2.964,8.8,181.51482381036377,1.0,0.6
2020-01-04 11:20:00,17.441635267661574,29.205635267661002,-11.764000000000001,2.964,8.8,181.51482381036377,1.0,0.6
2020-01-04 11:21:00,17.441635267661574,29.205635267661002,-11.764000000000001,2.964,8.8,181.51482381036377,1.0,0.6
2020-01-04 11:22:00,17.441635267661574,29.205635267661002,-11.764000000000001,2.964,8.8,181.51482381036377,1.0,0.6
2020-01-04 11:23:00,17.441635267661574,29.205635267661002,-11.764000000000001,2.964,8.8,181.51482381036377,1.0,0.6
2020-01-04 11:24:00,17.441635267661574,29.205635267661002,-11.764000000000001,2.964,8.8,181.51482381036377,1.0,0.6
2020-01-04 11:25:00,17.441635267661574,29.205635267661002,-11.764000000000001,2.964,8.8,181.51482381036377,1.0,0.6
2020-01-04 11:26:00,17.441635267661574,29.205635267661002,-11.764000000000001,2.964,8.8,181.51482381036377,1.0,0.6
2020-01-04 11:27:00,17.441635267661574,29.205635267661002,-11.764000000000001,2.964,8.8,181.51482381036377,1.0,0.6
2020-01-04 11:28:00,17.441635267661574,29.205635267661002,-11.764000000000001,2.964,8.8,181.51482381036377,1.0,0.6
2020-01-04 11:29:00,17.441635267661574,29.205635267661002,-11.764000000000001,2.964,8.8,181.51482381036377,1.0,0.6
2020-01-04 11:30:00,17.441635267661574,29.205635267661002,-11.764000000000001,2.964,8.8,181.33214717427032,1.0,0.6
2020-01-04 11:31:00,17.441635267661574,29.205635267661002,-11.764000000000001,2.964,8.8,181.33214717427032,1.0,0.6
2020-01-04 11:32:00,17.441635267661574,29.205635267661002,-11.764000000000001,2.964,8.8,181.33214717427032,1.0,0.6
2020-01-04 11:33:00,17.441635267661574,29.205635267661002,-11.764000000000001,2.964,8.8,181.33214717427032,1.0,0.6
2020-01-04 11:34:00,17.441635267661574,29.205635267661002,-11.764000000000001,2.964,8.8,181.33214717427032,1.0,0.6
2020-01-04 11:35:00,17.441635267661574,29.205635267661002,-11.764000000000001,2.964,8.8,181.33214717427032,1.0,0.6
2020-01-04 11:36:00,17.441635267661574,29.205635267661002,-11.764000000000001,2.964,8.8,181.33214717427032,1.0,0.6
