SiteID,861847,Site Timezone,-7,Data Timezone,-7,Longitude,-104.996551514,Latitude,39.7413291931
Year,Month,Day,Hour,Minute,wind speed at 100m (m/s),wind speed at 120m (m/s),wind direction at 100m (deg),wind direction at 120m (deg),air temperature at 100m (C),air temperature at 120m (C),surface air pressure (Pa),air pressure at 100m (Pa),air pressure at 200m (Pa)
2020,11,25,18,30,3.02,N/A,72.3,64.88,8.3,8.15,83680,82630,81630
2020,11,25,19,30,5.76,N/A,82.86,78.01,8.34,8.21,83700,82630,81630
2020,11,25,20,30,5.78,N/A,73.41,64.84,8.700000000000001,8.620000000000001,83680,82680,81680
2020,11,25,21,30,6.29,N/A,75.23,72.14,7.74,7.5600000000000005,83780,82790,81780
2020,11,25,22,30,9.24,N/A,64.98,64.78,5.18,4.98,83960,82910,81890
2020,11,25,23,30,7.61,N/A,45.92,46.08,2.87,2.66,84070,83050,82030
2020,11,26,0,30,6.2,N/A,40.26,40.47,1.24,1.03,84220,83170,82140
2020,11,26,1,30,6.65,N/A,41.77,41.99,-0.12,-0.33,84310,83250,82210
2020,11,26,2,30,5.84,N/A,32.52,32.93,-0.9400000000000001,-1.1500000000000001,84330,83270,82230
2020,11,26,3,30,5.3500000000000005,N/A,31.68,31.94,-1.56,-1.77,84360,83280,82240
2020,11,26,4,30,4.62,N/A,48.33,48.69,-1.94,-2.14,84400,83320,82280
2020,11,26,5,30,5.29,N/A,69.61,69.74,-2.7,-2.91,84420,83360,82310
2020,11,26,6,30,4.43,N/A,68.7,68.96000000000001,-3.0100000000000002,-3.22,84470,83380,82330
2020,11,26,7,30,3.69,N/A,72.14,72.8,-2.92,-3.12,84470,83370,82330
2020,11,26,8,30,3.43,N/A,78.64,79.4,-2.65,-2.86,84480,83380,82330
2020,11,26,9,30,3.46,N/A,76.41,76.7,-1.98,-2.18,84460,83390,82350
2020,11,26,10,30,4.55,N/A,49.01,48.97,-0.58,-0.79,84410,83360,82310
2020,11,26,11,30,3.6,N/A,37.43,37.12,1.23,1.03,84400,83340,82310
2020,11,26,12,30,2.7,N/A,31.94,32.03,2.81,2.59,84410,83360,82330
2020,11,26,13,30,1.84,N/A,40.85,40.75,4.24,4.04,84450,83380,82360
2020,11,26,14,30,1.07,N/A,46.08,43.78,5.75,5.55,84410,83370,82360
2020,11,26,15,30,1.02,N/A,32.1,27.2,6.8500000000000005,6.7,84420,83360,82350
2020,11,26,16,30,2.74,N/A,359.51,353.12,7.45,7.49,84400,83380,82370
2020,11,26,17,30,2.98,N/A,240.48000000000002,254.45000000000002,8.63,8.6,84460,83420,82420
2020,11,26,18,30,7.61,N/A,297.63,299.5,9.33,9.32,84480,83460,82470
2020,11,26,19,30,14.69,N/A,317.21,315.66,9.76,9.77,84500,83500,82490
2020,11,26,20,30,14.42,N/A,320.16,319.51,9.93,9.97,84490,83490,82490
2020,11,26,21,30,3.13,N/A,302.51,298.97,9.97,10.1,84570,83530,82530
2020,11,26,22,30,3.14,N/A,148.85,160.75,9.82,9.86,84560,83520,82520
2020,11,26,23,30,4.79,N/A,205.63,209.73000000000002,10.6,10.5,84570,83550,82550
2020,11,27,0,30,3.71,N/A,211.44,221.15,10.59,10.41,84580,83550,82560
2020,11,27,1,30,3.12,N/A,218.71,228.02,10.38,10.63,84610,83580,82580
2020,11,27,2,30,9.96,N/A,275,275.06,11.32,11.75,84580,83580,82580
2020,11,27,3,30,11.290000000000001,N/A,272.16,272.5,12.35,12.57,84570,83550,82560
2020,11,27,4,30,6.28,N/A,273.57,270.78000000000003,12.65,12.6,84580,83560,82570
2020,11,27,5,30,4.22,N/A,160.91,166.88,11.74,11.870000000000001,84580,83560,82570
2020,11,27,6,30,2.67,N/A,216.53,232.34,11.97,11.83,84580,83560,82560
2020,11,27,7,30,4.86,N/A,261.6,265.67,12.08,12.34,84570,83530,82540
2020,11,27,8,30,1.34,N/A,200.39000000000001,238.32,13.01,13.16,84580,83530,82540
2020,11,27,9,30,4.88,N/A,254.73000000000002,258.74,13.68,13.72,84560,83520,82530
2020,11,27,10,30,12.5,N/A,260.6,260.95,16.12,16.04,84480,83480,82500
2020,11,27,11,30,12.030000000000001,N/A,264.06,264.13,16.87,16.66,84450,83460,82470
2020,11,27,12,30,10.38,N/A,258.16,258.52,17.06,16.84,84370,83440,82460
2020,11,27,13,30,9.05,N/A,265.37,265.39,17.080000000000002,16.87,84360,83430,82450
2020,11,27,14,30,7.24,N/A,291.22,290.99,16.68,16.48,84370,83420,82440
2020,11,27,15,30,5.19,N/A,293.16,293.13,16.28,16.1,84380,83380,82400
2020,11,27,16,30,3.5500000000000003,N/A,326,325.03000000000003,15.77,15.610000000000001,84370,83360,82380
2020,11,27,17,30,11.55,N/A,266.28000000000003,266.66,15.39,15.24,84310,83340,82360
2020,11,27,18,30,11.22,N/A,268.58,268.73,15.27,15.13,84300,83310,82330
2020,11,27,19,30,8.6,N/A,260.34000000000003,262.2,14.72,14.64,84290,83280,82300
2020,11,27,20,30,9.700000000000001,N/A,265.77,267.4,13.73,13.83,84210,83220,82230
2020,11,27,21,30,4.7,N/A,233.59,242.06,13.36,13.49,84210,83210,82220
2020,11,27,22,30,4.28,N/A,201.41,206.84,10.88,11.14,84170,83170,82180
2020,11,27,23,30,4.76,N/A,191.76,194.72,10.88,11.22,84150,83140,82150
2020,11,28,0,30,3.63,N/A,192.01,199.19,10.17,10.370000000000001,84110,83110,82120
2020,11,28,1,30,7.5200000000000005,N/A,195.01,197.5,12.39,13.3,84090,83060,82080
2020,11,28,2,30,6.78,N/A,190.29,189.8,11.97,12.71,84050,83020,82040
2020,11,28,3,30,6.82,N/A,191.46,192.09,11.56,12.200000000000001,83990,82970,81990
2020,11,28,4,30,3.98,N/A,165.65,164.68,11.71,12.39,83930,82930,81940
2020,11,28,5,30,3.2800000000000002,N/A,167.44,167.54,11.89,12.44,83910,82900,81920
2020,11,28,6,30,3.83,N/A,162.63,159.6,11.51,12.14,83900,82860,81880
2020,11,28,7,30,3.31,N/A,151.97,149.59,11.96,12.35,83880,82820,81840
2020,11,28,8,30,2.16,N/A,130.65,113.76,12.69,13.4,83840,82780,81800
2020,11,28,9,30,1.06,N/A,128.96,123.45,13.48,14.11,83800,82760,81780
2020,11,28,10,30,1.67,N/A,159.1,156.27,14.6,15.030000000000001,83770,82710,81730
2020,11,28,11,30,1.56,N/A,167.78,166.96,15.780000000000001,15.700000000000001,83720,82650,81680
2020,11,28,12,30,1.5,N/A,61.36,63.72,18.13,18.01,83680,82590,81620
2020,11,28,13,30,5.19,N/A,261.74,263.23,19.240000000000002,19.04,83630,82550,81600
2020,11,28,14,30,7.37,N/A,266.17,267.01,19.13,18.92,83590,82530,81560
2020,11,28,15,30,5.57,N/A,256.39,259.27,18.47,18.28,83500,82490,81520
2020,11,28,16,30,9.72,N/A,269.14,268.77,17.73,17.59,83380,82450,81490
2020,11,28,17,30,7.32,N/A,320.96,320.38,15.96,15.89,83470,82480,81520
2020,11,28,18,30,12.08,N/A,258.69,258.44,16.95,16.91,83400,82440,81470
2020,11,28,19,30,1.19,N/A,201.42000000000002,210.26,14.34,14.41,83380,82440,81460
2020,11,28,20,30,1.56,N/A,346.32,340.97,14.55,14.46,83360,82400,81430
2020,11,28,21,30,1.62,N/A,125.3,118.28,13.040000000000001,13.08,83400,82390,81420
2020,11,28,22,30,2.96,N/A,142.54,132.35,12.21,12.700000000000001,83340,82350,81380
2020,11,28,23,30,3.86,N/A,159.86,154.9,10.74,11.06,83350,82330,81350
2020,11,29,0,30,2.19,N/A,167.62,165.97,10.75,11.18,83330,82290,81310
2020,11,29,1,30,2.61,N/A,190.91,186.91,10.85,11.22,83310,82280,81300
2020,11,29,2,30,2.42,N/A,209.35,213,11.88,12.06,83310,82250,81280
2020,11,29,3,30,4.04,N/A,190.03,186.70000000000002,12.01,12.14,83220,82200,81220
2020,11,29,4,30,4.74,N/A,180.28,184.53,13.32,13.59,83220,82180,81210
2020,11,29,5,30,5.51,N/A,192.67000000000002,198.86,13.18,13.32,83230,82180,81210
2020,11,29,6,30,7.13,N/A,181.48,183.78,12.58,13.11,83190,82160,81180
2020,11,29,7,30,10.14,N/A,182.27,183.16,12.49,13.030000000000001,83150,82120,81150
2020,11,29,8,30,4.61,N/A,177.82,184.01,11.89,12.19,83120,82130,81150
2020,11,29,9,30,5.5200000000000005,N/A,175.13,182.58,13.02,13.02,83110,82120,81140
2020,11,29,10,30,2.82,N/A,244.92000000000002,248.16,14.74,14.6,83030,82110,81140
2020,11,29,11,30,8.13,N/A,266.64,266.49,16.19,16,83030,82070,81110
2020,11,29,12,30,10.96,N/A,284.62,284.08,16.63,16.42,83120,82070,81110
2020,11,29,13,30,12,N/A,289.93,289.48,16.64,16.44,83100,82070,81110
2020,11,29,14,30,9.36,N/A,295.15000000000003,294.49,16.68,16.48,83020,82030,81070
2020,11,29,15,30,9.97,N/A,291.79,290.54,15.74,15.55,83070,82030,81060
2020,11,29,16,30,12.43,N/A,277.44,277.19,14.39,14.34,83060,82030,81070
2020,11,29,17,30,9.68,N/A,273.89,274.05,13.26,13.23,83130,82070,81090
2020,11,29,18,30,10.4,N/A,256.44,257.05,12.8,12.99,83070,82050,81070
2020,11,29,19,30,3.66,N/A,219.94,229.8,12.11,12.01,83140,82070,81100
2020,11,29,20,30,7.34,N/A,259.68,260.89,11.870000000000001,12.05,83080,82060,81090
2020,11,29,21,30,7.68,N/A,244.32,247.68,11.64,11.75,83190,82080,81110
2020,11,29,22,30,5.12,N/A,224.11,230.57,11.96,12.13,83170,82070,81100
2020,11,29,23,30,6.38,N/A,226.93,230.87,12.39,12.17,83160,82080,81110
2020,11,30,0,30,10.43,N/A,229,232.54,12.07,11.89,83120,82070,81090
2020,11,30,1,30,10.02,N/A,237.16,240.96,11.48,11.32,83190,82110,81130
2020,11,30,2,30,9.03,N/A,243.52,246.41,11.040000000000001,10.92,83190,82150,81170
2020,11,30,3,30,10.15,N/A,234.85,238.74,10.89,10.71,83220,82160,81170
2020,11,30,4,30,8.4,N/A,231.64000000000001,235.66,10.83,10.63,83270,82240,81250
2020,11,30,5,30,8.03,N/A,232.21,236.65,10.98,10.78,83360,82290,81300
2020,11,30,6,30,8.38,N/A,232.63,235.70000000000002,11.08,10.86,83370,82330,81340
2020,11,30,7,30,6.63,N/A,240.87,243.70000000000002,11.13,10.91,83430,82380,81400
2020,11,30,8,30,5.89,N/A,243.95000000000002,249.29,10.39,10.370000000000001,83420,82430,81440
2020,11,30,9,30,3.16,N/A,299.89,300,10.55,10.43,83440,82510,81520
2020,11,30,10,30,3.1,N/A,30.86,31.67,10.21,10.07,83560,82570,81580
2020,11,30,11,30,4.48,N/A,51.92,52.33,11,10.790000000000001,83600,82590,81610
2020,11,30,12,30,6.7700000000000005,N/A,42.58,42.74,10.65,10.44,83670,82640,81650
2020,11,30,13,30,7.43,N/A,41.65,42.07,8.42,8.2,83740,82710,81720
2020,11,30,14,30,7.09,N/A,33,33.4,5.8100000000000005,5.6000000000000005,83850,82820,81810
2020,11,30,15,30,7.15,N/A,24.080000000000002,24.54,3.33,3.11,83990,82940,81920
2020,11,30,16,30,6.94,N/A,27.580000000000002,28.21,1.2,0.99,84160,83110,82070
2020,11,30,17,30,6.32,N/A,31.78,32.410000000000004,-0.4,-0.6,84360,83270,82240
2020,11,30,18,30,5.38,N/A,39.95,40.78,-1.51,-1.71,84460,83380,82340
2020,11,30,19,30,4.42,N/A,57.68,58.18,-2.25,-2.46,84520,83460,82420
2020,11,30,20,30,3.87,N/A,53.46,54.28,-2.71,-2.92,84590,83520,82470
2020,11,30,21,30,3.34,N/A,54.33,55.730000000000004,-2.82,-3.02,84660,83590,82530
2020,11,30,22,30,3.5100000000000002,N/A,81.52,81.81,-2.87,-3.08,84720,83620,82570
2020,11,30,23,30,3.61,N/A,79.28,79.64,-3.4,-3.61,84750,83660,82610
2020,12,1,0,30,3.18,N/A,85.56,85.96000000000001,-3.67,-3.87,84780,83690,82630
2020,12,1,1,30,3.1,N/A,70.9,71.76,-3.72,-3.92,84800,83700,82650
2020,12,1,2,30,3.15,N/A,52.78,53.99,-3.71,-3.92,84780,83680,82630
2020,12,1,3,30,2.86,N/A,36.28,37.74,-3.75,-3.95,84720,83640,82590
2020,12,1,4,30,3.63,N/A,356.45,356.55,-4,-4.2,84700,83630,82570
2020,12,1,5,30,3.02,N/A,344.52,344.18,-3.89,-4.09,84710,83620,82570
2020,12,1,6,30,3.69,N/A,334.16,334.22,-4.08,-4.28,84720,83620,82560
2020,12,1,7,30,3.69,N/A,331.90000000000003,331.85,-4.58,-4.78,84670,83590,82530
2020,12,1,8,30,2.52,N/A,324.01,323.56,-4.62,-4.83,84640,83570,82510
2020,12,1,9,30,2,N/A,334.03000000000003,333.24,-4.01,-4.23,84630,83560,82500
2020,12,1,10,30,1.94,N/A,345.77,345.02,-3.24,-3.46,84570,83500,82450
2020,12,1,11,30,1.83,N/A,355.33,354.35,-2.5500000000000003,-2.77,84500,83430,82390
2020,12,1,12,30,1.09,N/A,321.35,320.25,-1.53,-1.75,84460,83370,82330
2020,12,1,13,30,0.7000000000000001,N/A,35.64,35.36,-0.37,-0.58,84380,83340,82300
2020,12,1,14,30,0.35000000000000003,N/A,22.7,23.490000000000002,0.64,0.44,84320,83280,82250
2020,12,1,15,30,0.1,N/A,170.13,170.23,1.37,1.17,84270,83230,82200
2020,12,1,16,30,0.63,N/A,54.26,88.85000000000001,1.23,1.17,84280,83220,82190
2020,12,1,17,30,1.19,N/A,62.08,85.28,1.29,1.31,84260,83210,82180
2020,12,1,18,30,1.28,N/A,142.44,150.5,1.87,1.84,84230,83190,82160
2020,12,1,19,30,1.17,N/A,165.73,167.59,2.7600000000000002,3.0300000000000002,84160,83130,82110
2020,12,1,20,30,0.96,N/A,133.13,153.45000000000002,3.38,3.91,84110,83090,82080
2020,12,1,21,30,1.34,N/A,80.96000000000001,121.65,2.98,3.9,84100,83070,82060
2020,12,1,22,30,1.57,N/A,147.95000000000002,152.1,3.88,5.04,84050,83040,82030
2020,12,1,23,30,2.33,N/A,149.08,152.15,5.8500000000000005,6.97,84030,83000,81990
2020,12,2,0,30,1.73,N/A,155.58,156.74,5.9,6.87,83970,82980,81970
2020,12,2,1,30,1.09,N/A,138.72,136.86,6.37,7.36,84030,82970,81970
2020,12,2,2,30,0.9500000000000001,N/A,231.59,182.3,6.07,6.83,84020,82940,81940
2020,12,2,3,30,0.18,N/A,210.24,142.71,6.390000000000001,6.890000000000001,84010,82890,81890
2020,12,2,4,30,1.41,N/A,149.48,133.93,7.43,8.3,83960,82890,81890
2020,12,2,5,30,1.94,N/A,110.66,107.99000000000001,7.68,8.540000000000001,84030,82870,81870
2020,12,2,6,30,2.0100000000000002,N/A,106.57000000000001,108.18,9.09,9.82,83950,82850,81850
2020,12,2,7,30,1.25,N/A,61.29,90.55,8.63,9,84000,82820,81820
2020,12,2,8,30,2.91,N/A,144.92000000000002,146.98,8.96,9.5,83890,82810,81810
2020,12,2,9,30,0.9400000000000001,N/A,199.23000000000002,202.36,10.540000000000001,10.540000000000001,83930,82830,81840
2020,12,2,10,30,1.27,N/A,80.59,86.26,11.16,11.24,83900,82820,81830
2020,12,2,11,30,2.5,N/A,85.84,87.66,12.68,12.47,83830,82780,81800
2020,12,2,12,30,3.96,N/A,72.29,72.91,13.77,13.56,83810,82760,81770
2020,12,2,13,30,3.88,N/A,77.51,77.93,14.42,14.21,83830,82750,81770
2020,12,2,14,30,4.09,N/A,58.63,59.45,14.82,14.61,83750,82750,81770
2020,12,2,15,30,4.36,N/A,60.65,62.68,14.42,14.25,83770,82730,81760
2020,12,2,16,30,5.8100000000000005,N/A,74.11,76.29,12.8,12.620000000000001,83820,82790,81810
2020,12,2,17,30,5.97,N/A,102.72,102.83,11.74,11.58,83860,82830,81840
2020,12,2,18,30,5.0200000000000005,N/A,94.79,99.62,10.73,10.61,83890,82860,81870
2020,12,2,19,30,5.1000000000000005,N/A,109.22,112.11,9.9,9.74,83920,82910,81920
2020,12,2,20,30,7.49,N/A,134.08,134.47,9.82,9.66,83870,82930,81930
2020,12,2,21,30,4.51,N/A,102.59,106.85000000000001,9.38,9.25,83990,82990,81990
2020,12,2,22,30,3.06,N/A,69.79,84.75,8.48,8.5,84040,83020,82020
2020,12,2,23,30,4.21,N/A,25.34,28.8,7.87,7.82,84090,83050,82050
2020,12,3,0,30,5.34,N/A,15.84,16.77,7.73,7.75,84160,83120,82110
2020,12,3,1,30,5.07,N/A,40.12,43.53,4.68,4.55,84190,83170,82160
2020,12,3,2,30,4.38,N/A,16.95,21.48,3.99,3.8200000000000003,84260,83230,82210
2020,12,3,3,30,5.2,N/A,9.700000000000001,10.040000000000001,2.9,2.71,84280,83250,82230
2020,12,3,4,30,4.39,N/A,20.94,20.71,2.21,2.02,84320,83280,82260
2020,12,3,5,30,4.0600000000000005,N/A,16.89,17.05,1.55,1.37,84360,83310,82290
2020,12,3,6,30,3.63,N/A,8.67,8.120000000000001,1.17,0.98,84340,83300,82270
2020,12,3,7,30,3.0100000000000002,N/A,350.29,348.43,1.16,0.97,84290,83250,82220
2020,12,3,8,30,2.88,N/A,333.31,333.93,0.77,0.5700000000000001,84270,83230,82200
2020,12,3,9,30,2.5500000000000003,N/A,345.94,345.47,1.08,0.87,84220,83190,82150
2020,12,3,10,30,2.31,N/A,338.82,338.75,1.8800000000000001,1.6500000000000001,84140,83100,82070
2020,12,3,11,30,2.45,N/A,344.68,344.72,2.84,2.62,84050,83020,81990
2020,12,3,12,30,2.57,N/A,346.97,346.78000000000003,3.69,3.46,84000,82950,81930
2020,12,3,13,30,2.69,N/A,345.49,345.47,4.3100000000000005,4.09,83950,82910,81900
2020,12,3,14,30,2.33,N/A,347.74,347.48,4.71,4.5,83940,82870,81860
2020,12,3,15,30,1.52,N/A,346.06,344.98,4.89,4.68,83890,82820,81810
2020,12,3,16,30,1.1,N/A,15.24,14.39,4.93,4.73,83870,82830,81820
2020,12,3,17,30,0.9400000000000001,N/A,18.81,19.28,4.89,4.69,83860,82840,81840
2020,12,3,18,30,1.36,N/A,110.9,115.69,5.12,4.93,83850,82820,81810
2020,12,3,19,30,2.45,N/A,139.44,140.98,5.64,5.45,83860,82780,81780
2020,12,3,20,30,1.82,N/A,117.37,122.89,6,5.89,83800,82750,81750
2020,12,3,21,30,2.77,N/A,93.45,94.86,7.33,7.54,83740,82750,81750
2020,12,3,22,30,2.93,N/A,103.61,103.08,9.61,9.72,83730,82730,81740
2020,12,3,23,30,1.46,N/A,98.55,99.59,9.48,10.06,83770,82730,81730
2020,12,4,0,30,1.87,N/A,150.23,167.41,10.24,10.41,83810,82730,81740
2020,12,4,1,30,5.3100000000000005,N/A,190.65,194.05,11.03,11.44,83820,82740,81760
2020,12,4,2,30,4.79,N/A,211.78,210.11,10.950000000000001,11.200000000000001,83830,82730,81750
2020,12,4,3,30,5.62,N/A,217.09,218.96,11.85,11.96,83780,82730,81750
2020,12,4,4,30,4.73,N/A,226.63,227,12.38,12.450000000000001,83780,82740,81750
2020,12,4,5,30,4.0200000000000005,N/A,344.61,342.65000000000003,8.290000000000001,8.43,83840,82780,81790
2020,12,4,6,30,4.39,N/A,335.19,333.97,8.78,8.81,83850,82800,81800
2020,12,4,7,30,4.48,N/A,325.25,322.3,7.8100000000000005,7.82,83860,82800,81800
2020,12,4,8,30,2.08,N/A,12.58,3.88,7.0200000000000005,6.890000000000001,83890,82810,81810
2020,12,4,9,30,1.1,N/A,1.6400000000000001,359.3,7.390000000000001,7.24,83840,82810,81810
2020,12,4,10,30,1.23,N/A,343.67,342.13,8.92,8.72,83810,82790,81790
2020,12,4,11,30,0.78,N/A,166.20000000000002,172.97,10.61,10.44,83760,82740,81760
2020,12,4,12,30,0.66,N/A,72.25,76.66,12.47,12.27,83730,82710,81730
2020,12,4,13,30,1.41,N/A,20.61,20.81,13.25,13.08,83680,82690,81710
2020,12,4,14,30,1.9000000000000001,N/A,326.97,326.33,14.06,13.85,83630,82650,81670
2020,12,4,15,30,2.42,N/A,339.92,339.09000000000003,13.83,13.63,83630,82620,81650
2020,12,4,16,30,3.3000000000000003,N/A,27.44,18.740000000000002,12.97,12.8,83660,82650,81660
2020,12,4,17,30,3.1,N/A,5.5,1.6500000000000001,11.75,11.64,83700,82670,81690
2020,12,4,18,30,4.22,N/A,16.63,6.6000000000000005,11.26,11.4,83690,82680,81700
2020,12,4,19,30,4.32,N/A,34.32,32.730000000000004,10.5,10.49,83680,82690,81700
2020,12,4,20,30,2.39,N/A,62.67,57.07,10.91,10.85,83720,82710,81720
2020,12,4,21,30,2.99,N/A,251.56,249.99,11.42,11.290000000000001,83720,82730,81740
2020,12,4,22,30,1.2,N/A,74.53,70.82000000000001,11.02,10.92,83760,82750,81760
2020,12,4,23,30,1.16,N/A,210.16,214.71,10.74,10.64,83810,82800,81820
2020,12,5,0,30,2.02,N/A,219.72,229.07,10.88,10.76,83860,82850,81860
2020,12,5,1,30,3.64,N/A,286.84000000000003,286.68,10.950000000000001,10.84,83910,82900,81910
2020,12,5,2,30,5.3100000000000005,N/A,270.02,270.71,10.9,10.88,83970,82950,81960
2020,12,5,3,30,2.93,N/A,305.06,312.83,11.11,10.98,84000,82980,81990
2020,12,5,4,30,3.68,N/A,295.46,297.56,10.68,10.5,84050,83030,82030
2020,12,5,5,30,9.64,N/A,276.69,277.34000000000003,10.78,10.66,84090,83080,82090
2020,12,5,6,30,5.8,N/A,296.49,293.90000000000003,10.620000000000001,10.47,84170,83150,82150
2020,12,5,7,30,8.44,N/A,325.45,324.94,10.36,10.24,84220,83210,82210
2020,12,5,8,30,6.47,N/A,357,355.81,9.96,9.82,84320,83290,82290
2020,12,5,9,30,1.94,N/A,284.99,289.06,10.53,10.35,84360,83350,82350
2020,12,5,10,30,1.6400000000000001,N/A,347.12,346.49,11.43,11.23,84390,83380,82390
2020,12,5,11,30,1.3,N/A,96.07000000000001,95.07000000000001,11.71,11.51,84400,83390,82400
2020,12,5,12,30,1.19,N/A,109.67,109.79,12.22,12.02,84420,83400,82410
2020,12,5,13,30,1.22,N/A,30.41,29.84,12.620000000000001,12.41,84450,83440,82450
2020,12,5,14,30,4.13,N/A,16.73,16.84,12.64,12.44,84500,83480,82500
2020,12,5,15,30,4.18,N/A,26.82,26.990000000000002,12.1,11.9,84540,83520,82520
2020,12,5,16,30,3.99,N/A,71.75,71.94,11.61,11.42,84610,83600,82600
2020,12,5,17,30,3.0500000000000003,N/A,106.08,106.53,11.290000000000001,11.09,84680,83670,82670
2020,12,5,18,30,3.6,N/A,106.5,106.7,10.98,10.790000000000001,84740,83720,82720
2020,12,5,19,30,4.3500000000000005,N/A,113.31,113.82000000000001,10.83,10.64,84790,83740,82740
2020,12,5,20,30,4.5600000000000005,N/A,120.04,120.85000000000001,10.61,10.42,84810,83760,82760
2020,12,5,21,30,4.91,N/A,131.71,132.36,10.5,10.32,84810,83780,82780
2020,12,5,22,30,4.66,N/A,132.04,133.02,10.39,10.200000000000001,84820,83780,82780
2020,12,5,23,30,3.0300000000000002,N/A,152.88,157.01,10.51,10.36,84820,83780,82780
2020,12,6,0,30,2.27,N/A,189.16,189.83,10.41,10.25,84830,83790,82790
2020,12,6,1,30,1.5,N/A,237.85,239.16,10.120000000000001,9.96,84850,83800,82800
2020,12,6,2,30,5.48,N/A,197.88,195.87,10.33,10.17,84830,83800,82800
2020,12,6,3,30,9.63,N/A,187.1,187.14000000000001,10.18,10.01,84800,83780,82780
2020,12,6,4,30,11.15,N/A,179.98,180.33,9.97,9.81,84800,83770,82770
2020,12,6,5,30,9.86,N/A,185.04,185.26,9.790000000000001,9.61,84820,83780,82770
2020,12,6,6,30,8.71,N/A,193.28,193.16,9.56,9.370000000000001,84820,83790,82780
2020,12,6,7,30,8.28,N/A,203.07,202.34,9.36,9.18,84790,83770,82760
2020,12,6,8,30,7.08,N/A,201.56,200.75,9.55,9.36,84790,83750,82740
2020,12,6,9,30,3.25,N/A,228.76,227.69,9.83,9.63,84760,83730,82730
2020,12,6,10,30,2.21,N/A,272.26,271.29,9.96,9.76,84710,83700,82690
2020,12,6,11,30,1.8800000000000001,N/A,311.43,310.76,10.55,10.34,84660,83640,82640
2020,12,6,12,30,2.34,N/A,327.55,327.13,11.24,11.03,84610,83600,82600
2020,12,6,13,30,2.7,N/A,345.65000000000003,345.39,11.91,11.700000000000001,84600,83590,82590
2020,12,6,14,30,2.65,N/A,0.08,0.26,12.34,12.120000000000001,84590,83560,82570
2020,12,6,15,30,2.63,N/A,12.11,11.9,12.31,12.1,84570,83550,82550
2020,12,6,16,30,3.0500000000000003,N/A,12.33,11.200000000000001,11.91,11.72,84590,83570,82570
2020,12,6,17,30,2.77,N/A,357,356.56,11.56,11.36,84610,83600,82590
2020,12,6,18,30,1.85,N/A,356.75,355.25,11.23,11.040000000000001,84630,83610,82620
2020,12,6,19,30,0.3,N/A,6.11,352.99,11,10.83,84630,83600,82610
2020,12,6,20,30,2.86,N/A,208.06,209.91,11.09,10.92,84610,83590,82590
2020,12,6,21,30,4.41,N/A,196.89000000000001,199.68,11.33,11.3,84580,83560,82560
2020,12,6,22,30,4.04,N/A,202.93,211.3,11.71,11.700000000000001,84540,83520,82530
2020,12,6,23,30,3.2,N/A,221.87,230.36,11.34,11.17,84530,83520,82510
2020,12,7,0,30,1.95,N/A,292.83,306.82,10.78,10.66,84530,83510,82520
2020,12,7,1,30,6.88,N/A,290.34000000000003,289.17,10.56,10.39,84560,83530,82530
2020,12,7,2,30,7.46,N/A,292.62,292.73,10.36,10.22,84540,83510,82520
2020,12,7,3,30,9.200000000000001,N/A,283.02,283.77,10.35,10.28,84500,83480,82480
2020,12,7,4,30,8.05,N/A,288.07,289,10.3,10.17,84510,83490,82490
2020,12,7,5,30,7.17,N/A,291.1,292.07,10.36,10.22,84520,83510,82510
2020,12,7,6,30,7.11,N/A,297.97,297.15000000000003,10.24,10.08,84550,83530,82530
2020,12,7,7,30,6.3100000000000005,N/A,301.57,300.69,10.22,10.040000000000001,84560,83540,82540
2020,12,7,8,30,2.7800000000000002,N/A,332.53000000000003,327.41,10.06,9.89,84580,83560,82560
2020,12,7,9,30,3.44,N/A,331.95,331.43,10.790000000000001,10.59,84590,83580,82580
2020,12,7,10,30,3.63,N/A,13.89,13.34,11.49,11.290000000000001,84610,83580,82580
2020,12,7,11,30,4.87,N/A,352.45,352.03000000000003,12.8,12.59,84570,83570,82570
2020,12,7,12,30,6.5600000000000005,N/A,330.29,329.86,13.15,12.92,84570,83560,82570
2020,12,7,13,30,9.96,N/A,308.6,308.43,13.030000000000001,12.81,84610,83590,82590
2020,12,7,14,30,8.370000000000001,N/A,314.14,314.24,12.75,12.540000000000001,84590,83580,82590
2020,12,7,15,30,8.97,N/A,321.8,320.95,12.49,12.290000000000001,84580,83570,82580
2020,12,7,16,30,4.12,N/A,315.15000000000003,313.25,12.44,12.27,84620,83600,82600
2020,12,7,17,30,5.5600000000000005,N/A,311.41,310.94,12.11,11.92,84670,83640,82650
2020,12,7,18,30,5.29,N/A,316.06,314.5,11.89,11.75,84700,83670,82670
2020,12,7,19,30,1.8800000000000001,N/A,31.85,27.88,11.5,11.35,84690,83660,82660
2020,12,7,20,30,2.66,N/A,123.85000000000001,123.92,10.98,10.790000000000001,84700,83670,82670
2020,12,7,21,30,3.74,N/A,156.92000000000002,154.57,10.88,10.69,84710,83680,82680
2020,12,7,22,30,6.3500000000000005,N/A,156.38,156.21,10.700000000000001,10.53,84700,83680,82680
2020,12,7,23,30,6.13,N/A,149.98,150.58,10.47,10.290000000000001,84700,83690,82680
2020,12,8,0,30,5.9,N/A,159.32,159.62,10.17,9.98,84700,83680,82680
